65536|0|0|0|0|0|0|0|0
65540|0|0|0|0|0|0|0|0
65544|0|0|5|0|0|0|0|0
65548|0|0|5|0|0|0|0|0
65552|0|0|5|0|0|0|0|0
65556|0|0|5|0|0|0|0|0
65560|0|0|5|0|0|0|0|0
65564|0|0|5|0|0|0|0|0
65568|0|0|5|0|0|0|0|0
65572|0|0|5|0|0|1|0|0
65576|0|0|5|0|0|1|1|0
65580|0|0|5|1|0|1|1|0
!!! Segmentation Fault !!!

